"","playerID","1","2","3","4","5","6","7","8","9","10","11"
"461","coatsja01","CHA","","","","","","","","","",""
"462","cobbal01","TBA","TBA","TBA","TBA","TBA","","","","","",""
"463","coellro01","TOR","LAA","","","","","","","","",""
"464","coffeto01","WAS","LAN","","","","","","","","",""
"465","coghlch01","FLO","MIA","MIA","CHN","CHN","OAK","CHN","","","",""
"466","cokeph01","DET","DET","DET","DET","CHN","TOR","NYA","PIT","","",""
"467","colabch01","MIN","MIN","TOR","TOR","","","","","","",""
"468","coleaj01","WAS","WAS","","","","","","","","",""
"469","colege01","PIT","PIT","PIT","PIT","","","","","","",""
"470","colemca01","CHN","CHN","KCA","","","","","","","",""
"471","colemdu01","KCA","","","","","","","","","",""
"472","colemlo01","KCA","KCA","KCA","KCA","KCA","LAN","","","","",""
"473","colliti01","KCA","KCA","KCA","KCA","","","","","","",""
"474","collity01","DET","DET","DET","","","","","","","",""
"475","collmjo01","ARI","ARI","ARI","ARI","ARI","ARI","ATL","","","",""
"476","colomal01","TBA","TBA","TBA","TBA","","","","","","",""
"477","colonba01","NYA","OAK","OAK","NYN","NYN","NYN","","","","",""
"478","colonch01","KCA","KCA","KCA","","","","","","","",""
"479","colonjo01","CLE","","","","","","","","","",""
"480","colonro01","KCA","","","","","","","","","",""
"481","colvity01","CHN","COL","COL","SFN","","","","","","",""
"482","concege01","CHN","","","","","","","","","",""
"483","confomi01","NYN","NYN","","","","","","","","",""
"484","congeha01","LAA","LAA","LAA","LAA","HOU","TBA","","","","",""
"485","conlead01","MIA","MIA","","","","","","","","",""
"486","conrabr01","ATL","MIL","TBA","SDN","","","","","","",""
"487","constjo01","ATL","ATL","ATL","ATL","","","","","","",""
"488","contrca01","CIN","CIN","","","","","","","","",""
"489","contrjo01","PHI","PHI","PIT","","","","","","","",""
"490","contrwi01","CHN","","","","","","","","","",""
"491","cookaa01","COL","BOS","","","","","","","","",""
"492","cookry01","ARI","OAK","OAK","OAK","OAK","BOS","","","","",""
"493","cooneti01","SLN","","","","","","","","","",""
"494","coopeda01","TOR","TOR","","","","","","","","",""
"495","copelsc01","TOR","","","","","","","","","",""
"496","coraal01","WAS","","","","","","","","","",""
"497","corbipa01","ARI","ARI","ARI","ARI","","","","","","",""
"498","corcida01","CIN","","","","","","","","","",""
"499","cordefr01","CIN","TOR","HOU","","","","","","","",""
"500","cordier01","SFN","MIA","","","","","","","","",""
"501","cormila01","LAN","","","","","","","","","",""
"502","cornejo01","ATL","","","","","","","","","",""
"503","corpama01","CHN","COL","","","","","","","","",""
"504","corpoca01","HOU","HOU","HOU","HOU","TEX","","","","","",""
"505","correca01","HOU","HOU","","","","","","","","",""
"506","correke01","PIT","PIT","MIN","MIN","LAN","PHI","","","","",""
"507","corteda02","SEA","","","","","","","","","",""
"508","cosarja01","HOU","HOU","MIA","MIA","MIA","SDN","","","","",""
"509","costami01","CIN","","","","","","","","","",""
"510","cothaca01","NYA","CIN","","","","","","","","",""
"511","cottojh01","OAK","","","","","","","","","",""
"512","cottsne01","TEX","TEX","MIL","MIN","","","","","","",""
"513","couloda01","LAN","LAN","OAK","OAK","","","","","","",""
"514","counscr01","MIL","","","","","","","","","",""
"515","cousisc01","FLO","MIA","LAA","","","","","","","",""
"516","cowarka01","LAA","LAA","","","","","","","","",""
"517","cowgico01","ARI","OAK","NYN","LAA","LAA","LAA","CLE","","","",""
"518","cozarza01","CIN","CIN","CIN","CIN","CIN","CIN","","","","",""
"519","craigal01","SLN","SLN","SLN","SLN","BOS","BOS","","","","",""
"520","crainje01","CHA","CHA","CHA","","","","","","","",""
"521","cramebo01","OAK","","","","","","","","","",""
"522","cravyty01","MIL","MIL","","","","","","","","",""
"523","crawfbr01","SFN","SFN","SFN","SFN","SFN","SFN","","","","",""
"524","crawfca02","BOS","BOS","LAN","LAN","LAN","LAN","","","","",""
"525","crawfev01","TOR","","","","","","","","","",""
"526","crispco01","OAK","OAK","OAK","OAK","OAK","OAK","CLE","","","",""
"527","crockky01","CLE","CLE","CLE","","","","","","","",""
"528","croncj01","LAA","LAA","LAA","","","","","","","",""
"529","crosbca01","DET","","","","","","","","","",""
"530","crottmi01","PIT","","","","","","","","","",""
"531","crowaa01","KCA","KCA","KCA","KCA","","","","","","",""
"532","crowetr01","CLE","HOU","","","","","","","","",""
"533","cruzju02","TBA","PIT","","","","","","","","",""
"534","cruzlu01","LAN","LAN","NYA","","","","","","","",""
"535","cruzne02","TEX","TEX","TEX","BAL","SEA","SEA","","","","",""
"536","cruzrh01","HOU","HOU","","","","","","","","",""
"537","cruzto03","SLN","SLN","SLN","SLN","SLN","KCA","","","","",""
"538","cuddymi01","MIN","COL","COL","COL","NYN","","","","","",""
"539","cuetojo01","CIN","CIN","CIN","CIN","CIN","KCA","SFN","","","",""
"540","cuevawi01","BOS","","","","","","","","","",""
"541","culbech01","SFN","COL","COL","LAN","","","","","","",""
"542","cumptbr01","PIT","PIT","","","","","","","","",""
"543","cunniaa01","SDN","CLE","","","","","","","","",""
"544","cunnibr02","ATL","ATL","","","","","","","","",""
"545","cunnito01","ATL","ATL","LAA","","","","","","","",""
"546","curtije01","SLN","","","","","","","","","",""
"547","curtiza01","ARI","","","","","","","","","",""
"548","custja01","SEA","","","","","","","","","",""
"549","cuthbch01","KCA","KCA","","","","","","","","",""
"550","dahlda01","COL","","","","","","","","","",""
"551","daleyma01","COL","NYA","NYA","","","","","","","",""
"552","damonjo01","TBA","CLE","","","","","","","","",""
"553","danisty01","CHA","","","","","","","","","",""
"554","danksjo01","CHA","CHA","CHA","CHA","CHA","CHA","","","","",""
"555","danksjo02","CHA","CHA","CHA","PHI","","","","","","",""
"556","darnach01","PIT","PIT","PIT","PHI","ATL","","","","","",""
"557","darnatr01","NYN","NYN","NYN","NYN","","","","","","",""
"558","darneja01","SDN","SDN","","","","","","","","",""
"559","darnelo01","MIN","","","","","","","","","",""
"560","darviyu01","TEX","TEX","TEX","TEX","","","","","","",""
"561","davidma02","ARI","CHA","","","","","","","","",""
"562","davieky01","KCA","NYA","","","","","","","","",""
"563","davieza01","MIL","MIL","","","","","","","","",""
"564","davisbl01","BAL","","","","","","","","","",""
"565","davisch02","TEX","BAL","BAL","BAL","BAL","BAL","BAL","","","",""
"566","davisdo02","CHN","","","","","","","","","",""
"567","daviser02","WAS","","","","","","","","","",""
"568","davisik02","NYN","NYN","NYN","NYN","PIT","OAK","NYA","","","",""
"569","daviskh01","MIL","MIL","MIL","OAK","","","","","","",""
"570","davisra01","TOR","TOR","TOR","DET","DET","CLE","","","","",""
"571","daviswa01","TBA","TBA","KCA","KCA","KCA","KCA","","","","",""
"572","daytogr01","LAN","","","","","","","","","",""
"573","deanpa02","MIN","","","","","","","","","",""
"574","deazaal01","CHA","CHA","CHA","CHA","BAL","BAL","BOS","SFN","NYN","",""
"575","deckeco01","SDN","","","","","","","","","",""
"576","deckeja01","SDN","PIT","PIT","TBA","","","","","","",""
"577","dedunsa01","SDN","MIN","MIN","MIN","HOU","HOU","","","","",""
"578","defraju01","PHI","PHI","PHI","PHI","PHI","","","","","",""
"579","degroja01","NYN","NYN","NYN","","","","","","","",""
"580","dejesda01","OAK","CHN","CHN","WAS","TBA","TBA","TBA","LAA","","",""
"581","dejesiv02","LAN","LAN","BOS","CIN","CIN","","","","","",""
"582","delabst01","SEA","SEA","TOR","TOR","TOR","TOR","CIN","","","",""
"583","delaceu01","MIL","","","","","","","","","",""
"584","delacjo01","ATL","","","","","","","","","",""
"585","delanro01","TBA","","","","","","","","","",""
"586","delarda01","TBA","TBA","LAA","LAA","","","","","","",""
"587","delareu01","ARI","ARI","","","","","","","","",""
"588","delarjo01","COL","COL","COL","COL","COL","COL","","","","",""
"589","delarru01","LAN","LAN","BOS","BOS","ARI","ARI","","","","",""
"590","delatjo01","BOS","","","","","","","","","",""
"591","deleojo02","HOU","HOU","","","","","","","","",""
"592","deleojo03","LAN","","","","","","","","","",""
"593","delgara01","ATL","ATL","ARI","ARI","ARI","ARI","","","","",""
"594","delosab01","WAS","CIN","","","","","","","","",""
"595","delosfa01","OAK","OAK","","","","","","","","",""
"596","delroen01","HOU","HOU","","","","","","","","",""
"597","demelsa01","ARI","ARI","","","","","","","","",""
"598","dempsry01","CHN","CHN","TEX","BOS","","","","","","",""
"599","dendema01","NYN","NYN","WAS","WAS","","","","","","",""
"600","denniry01","CIN","","","","","","","","","",""
"601","denorch01","SDN","SDN","SDN","SDN","SEA","CHN","","","","",""
"602","depaujo02","NYA","","","","","","","","","",""
"603","dermoma01","TOR","","","","","","","","","",""
"604","derosma01","SFN","WAS","TOR","","","","","","","",""
"605","descada01","SLN","SLN","SLN","SLN","COL","COL","","","","",""
"606","desclan01","MIA","CIN","CIN","","","","","","","",""
"607","deshide02","TEX","TEX","","","","","","","","",""
"608","desmoia01","WAS","WAS","WAS","WAS","WAS","TEX","","","","",""
"609","despaod01","SDN","SDN","BAL","MIA","","","","","","",""
"610","detwiro01","WAS","WAS","WAS","WAS","TEX","ATL","CLE","OAK","","",""
"611","devench02","HOU","","","","","","","","","",""
"612","devinjo01","OAK","","","","","","","","","",""
"613","devrico01","MIN","MIN","","","","","","","","",""
"614","dewitbl01","CHN","CHN","ATL","","","","","","","",""
"615","diamosc01","MIN","MIN","MIN","TOR","","","","","","",""
"616","diazal02","SLN","","","","","","","","","",""
"617","diazda01","CIN","","","","","","","","","",""
"618","diazed04","SEA","","","","","","","","","",""
"619","diazel01","PIT","PIT","","","","","","","","",""
"620","diazja01","LAA","COL","","","","","","","","",""
"621","diazjo02","BOS","TOR","TOR","","","","","","","",""
"622","diazju02","CLE","","","","","","","","","",""
"623","diazju03","CIN","CIN","CIN","","","","","","","",""
"624","diazma02","PIT","ATL","ATL","MIA","","","","","","",""
"625","dickeal01","SDN","SDN","","","","","","","","",""
"626","dickech01","NYA","NYA","BAL","CLE","","","","","","",""
"627","dickeco01","COL","COL","COL","TBA","","","","","","",""
"628","dickera01","NYN","NYN","TOR","TOR","TOR","TOR","","","","",""
"629","dicksbr01","SLN","SLN","","","","","","","","",""
"630","diekmja01","PHI","PHI","PHI","PHI","TEX","TEX","","","","",""
"631","dietrde01","MIA","MIA","MIA","MIA","","","","","","",""
"632","difelma01","MIL","","","","","","","","","",""
"633","difowi01","WAS","WAS","","","","","","","","",""
"634","dillati01","MIL","MIL","","","","","","","","",""
"635","dinkebr01","MIN","","","","","","","","","",""
"636","dirksan01","DET","DET","DET","","","","","","","",""
"637","dobbsgr01","FLO","MIA","MIA","MIA","WAS","","","","","",""
"638","dolisra01","CHN","CHN","CHN","","","","","","","",""
"639","dominch01","SFN","CIN","","","","","","","","",""
"640","dominjo01","LAN","LAN","TBA","SDN","","","","","","",""
"641","dominma01","FLO","HOU","HOU","HOU","TOR","","","","","",""
"642","donalja01","CLE","CLE","","","","","","","","",""
"643","donaljo02","OAK","OAK","OAK","TOR","TOR","","","","","",""
"644","doolise01","OAK","OAK","OAK","OAK","OAK","","","","","",""
"645","dornda01","ARI","","","","","","","","","",""
"646","doteloc01","TOR","SLN","DET","DET","","","","","","",""
"647","doubrfe01","BOS","BOS","BOS","BOS","CHN","TOR","OAK","","","",""
"648","doumiry01","PIT","MIN","MIN","ATL","","","","","","",""
"649","downsda02","DET","DET","HOU","","","","","","","",""
"650","downsma01","HOU","HOU","","","","","","","","",""
"651","downssc01","LAA","LAA","LAA","ATL","CHA","KCA","","","","",""
"652","doziebr01","MIN","MIN","MIN","MIN","MIN","","","","","",""
"653","doziehu01","KCA","","","","","","","","","",""
"654","drabeky01","TOR","TOR","TOR","TOR","CHA","ARI","","","","",""
"655","drakeol01","BAL","BAL","","","","","","","","",""
"656","drewjd01","BOS","","","","","","","","","",""
"657","drewst01","ARI","ARI","OAK","BOS","BOS","NYA","NYA","WAS","","",""
"658","drurybr01","ARI","ARI","","","","","","","","",""
"659","dudalu01","NYN","NYN","NYN","NYN","NYN","NYN","","","","",""
"660","duensbr01","MIN","MIN","MIN","MIN","MIN","BAL","","","","",""
"661","duffety01","MIN","MIN","","","","","","","","",""
"662","duffyda01","KCA","KCA","KCA","KCA","KCA","KCA","","","","",""
"663","duffyma01","SFN","SFN","SFN","TBA","","","","","","",""
"664","duffyma02","HOU","HOU","","","","","","","","",""
"665","dukeza01","ARI","WAS","WAS","CIN","MIL","CHA","CHA","SLN","","",""
"666","dullry01","OAK","OAK","","","","","","","","",""
"667","dumatph01","MIN","","","","","","","","","",""
"668","duncash01","CLE","CLE","TBA","","","","","","","",""
"669","dunnad01","CHA","CHA","CHA","CHA","OAK","","","","","",""
"670","dunnija01","SFN","SFN","","","","","","","","",""
"671","dunnmi01","FLO","MIA","MIA","MIA","MIA","MIA","","","","",""
"672","duranlu01","HOU","","","","","","","","","",""
"673","durbich01","CLE","ATL","PHI","","","","","","","",""
"674","duvalad01","SFN","CIN","CIN","","","","","","","",""
"675","dwyerch01","KCA","","","","","","","","","",""
"676","dykstal01","TBA","","","","","","","","","",""
"677","dysonja01","KCA","KCA","KCA","KCA","KCA","KCA","","","","",""
"678","dysonsa01","TOR","MIA","MIA","MIA","TEX","TEX","","","","",""
"679","easleed01","SLN","","","","","","","","","",""
"680","eatonad02","ARI","ARI","CHA","CHA","CHA","","","","","",""
"681","edginjo01","NYN","NYN","NYN","NYN","","","","","","",""
"682","edlefst01","SFN","SFN","","","","","","","","",""
"683","edwarca01","CHN","CHN","","","","","","","","",""
"684","edwarjo02","TEX","TEX","SDN","","","","","","","",""
"685","eflinza01","PHI","","","","","","","","","",""
"686","egberja01","NYN","","","","","","","","","",""
"687","egeco01","MIA","LAA","","","","","","","","",""
"688","eibnebr01","KCA","OAK","","","","","","","","",""
"689","eickhje01","PHI","PHI","","","","","","","","",""
"690","ekstrmi01","TBA","COL","","","","","","","","",""
"691","elbersc01","LAN","LAN","LAN","","","","","","","",""
"692","eldrebr01","DET","","","","","","","","","",""
"693","eliasro01","SEA","SEA","BOS","","","","","","","",""
"694","ellinbr02","MIA","MIA","","","","","","","","",""
"695","ellisaj01","LAN","LAN","LAN","LAN","LAN","LAN","PHI","","","",""
"696","ellisma01","OAK","COL","LAN","LAN","SLN","","","","","",""
"697","ellsbja01","BOS","BOS","BOS","NYA","NYA","NYA","","","","",""
"698","elmorja01","ARI","HOU","CIN","TBA","MIL","","","","","",""
"699","elyjo01","LAN","LAN","","","","","","","","",""
"700","emausbr01","NYN","","","","","","","","","",""
"701","encared01","TOR","TOR","TOR","TOR","TOR","TOR","","","","",""
"702","enrigba01","ARI","LAA","LAA","","","","","","","",""
"703","eovalna01","LAN","LAN","MIA","MIA","MIA","NYA","NYA","","","",""
"704","eppleco01","TEX","NYA","NYA","","","","","","","",""
"705","erlinro01","SDN","SDN","SDN","SDN","","","","","","",""
"706","escaled01","COL","COL","COL","","","","","","","",""
"707","escalse01","HOU","","","","","","","","","",""
"708","eschja01","MIA","","","","","","","","","",""
"709","escobal02","KCA","KCA","KCA","KCA","KCA","KCA","","","","",""
"710","escobed01","CHA","CHA","MIN","MIN","MIN","MIN","MIN","","","",""
"711","escobed02","BOS","ARI","","","","","","","","",""
"712","escobyu01","TOR","TOR","TBA","TBA","WAS","LAA","","","","",""
"713","espinda01","WAS","WAS","WAS","WAS","WAS","WAS","","","","",""
"714","estevca01","COL","","","","","","","","","",""
"715","estrama01","MIL","MIL","MIL","MIL","TOR","TOR","","","","",""
"716","ethiean01","LAN","LAN","LAN","LAN","LAN","LAN","","","","",""
"717","evansni01","NYN","ARI","","","","","","","","",""
"718","evelada01","LAN","BAL","NYN","ATL","TBA","","","","","",""
"719","everead01","CLE","","","","","","","","","",""
"720","exposlu01","BAL","","","","","","","","","",""
"721","eyrewi01","BAL","","","","","","","","","",""
"722","faluir01","KCA","KCA","MIL","SDN","","","","","","",""
"723","familje01","NYN","NYN","NYN","NYN","NYN","","","","","",""
"724","farmebu01","DET","DET","DET","","","","","","","",""
"725","farnsky01","TBA","TBA","TBA","PIT","NYN","HOU","","","","",""
"726","farquda01","TOR","SEA","SEA","SEA","TBA","","","","","",""
"727","farrier01","MIL","MIL","","","","","","","","",""
"728","faulkan01","TEX","TEX","","","","","","","","",""
"729","feathta01","LAA","PHI","","","","","","","","",""
"730","federti01","LAN","LAN","LAN","LAN","CHN","","","","","",""
"731","feierry01","TEX","","","","","","","","","",""
"732","feldmsc01","TEX","TEX","CHN","BAL","HOU","HOU","HOU","TOR","","",""
"733","felicpe01","NYN","","","","","","","","","",""
"734","felizmi01","HOU","HOU","","","","","","","","",""
"735","felizne01","TEX","TEX","TEX","TEX","TEX","DET","PIT","","","",""
"736","fernajo02","MIA","MIA","MIA","MIA","","","","","","",""
"737","ferreje01","DET","","","","","","","","","",""
"738","fickch01","SLN","HOU","","","","","","","","",""
"739","fieldda01","DET","","","","","","","","","",""
"740","fieldjo03","HOU","HOU","HOU","HOU","LAN","","","","","",""
"741","fieldpr01","MIL","DET","DET","TEX","TEX","TEX","","","","",""
"742","fieldth01","COL","COL","LAA","TEX","","","","","","",""
"743","fienca01","MIN","MIN","MIN","MIN","MIN","LAN","","","","",""
"744","fiersmi01","MIL","MIL","MIL","MIL","MIL","HOU","HOU","","","",""
"745","fifest01","LAN","LAN","LAN","","","","","","","",""
"746","figaral01","MIL","MIL","","","","","","","","",""
"747","figgich01","SEA","SEA","LAN","","","","","","","",""
"748","figueco01","TBA","NYA","PIT","","","","","","","",""
"749","figuene01","HOU","","","","","","","","","",""
"750","figuepe01","OAK","OAK","TEX","","","","","","","",""
"751","finnebr01","KCA","KCA","CIN","CIN","","","","","","",""
"752","fisheca01","CIN","","","","","","","","","",""
"753","fistedo01","SEA","DET","DET","DET","WAS","WAS","HOU","","","",""
"754","flahery01","BAL","BAL","BAL","BAL","BAL","","","","","",""
"755","flandyo01","COL","COL","COL","","","","","","","",""
"756","floreje02","WAS","WAS","","","","","","","","",""
"757","floreke01","MIA","MIA","","","","","","","","",""
"758","florera02","NYA","MIL","","","","","","","","",""
"759","florewi01","NYN","NYN","NYN","NYN","","","","","","",""
"760","floripe01","BAL","MIN","MIN","MIN","PIT","PIT","","","","",""
"761","florody01","TBA","","","","","","","","","",""
"762","flowety01","CHA","CHA","CHA","CHA","CHA","ATL","","","","",""
"763","floydga01","CHA","CHA","CHA","ATL","CLE","TOR","","","","",""
"764","flynnbr01","MIA","MIA","KCA","","","","","","","",""
"765","foltymi01","HOU","ATL","ATL","","","","","","","",""
"766","fontemi01","SFN","PHI","","","","","","","","",""
"767","fontwi01","TEX","TEX","","","","","","","","",""
"768","fordda03","SFN","","","","","","","","","",""
"769","fordle01","BAL","","","","","","","","","",""
"770","fornaer01","SLN","","","","","","","","","",""
"771","forsylo01","SDN","SDN","SDN","TBA","TBA","TBA","","","","",""
"772","fowlede01","COL","COL","COL","HOU","CHN","CHN","","","","",""
"773","foxja02","BAL","","","","","","","","","",""
"774","francbe01","PHI","TOR","HOU","TBA","NYA","","","","","",""
"775","francfr01","TOR","NYN","NYN","CHA","","","","","","",""
"776","francje01","KCA","COL","COL","CIN","OAK","NYA","TOR","","","",""
"777","francje02","KCA","KCA","KCA","SFN","SDN","PHI","ATL","MIA","","",""
"778","francju02","CIN","ATL","ATL","MIL","TOR","","","","","",""
"779","francma02","PHI","PHI","PHI","","","","","","","",""
"780","frandke01","PHI","PHI","WAS","SFN","","","","","","",""
"781","frankni01","SEA","SEA","TBA","TBA","TBA","","","","","",""
"782","frankry01","SLN","","","","","","","","","",""
"783","frasoja01","TOR","CHA","TOR","TEX","TEX","KCA","KCA","ATL","","",""
"784","fraziad01","PIT","","","","","","","","","",""
"785","frazito01","CIN","CIN","CIN","CIN","CIN","CHA","","","","",""
"786","freemfr01","ATL","ATL","ATL","ATL","ATL","ATL","","","","",""
"787","freemju02","CIN","","","","","","","","","",""
"788","freemmi01","ARI","SEA","","","","","","","","",""
"789","freemsa01","SLN","SLN","SLN","TEX","MIL","","","","","",""
"790","freesda01","SLN","SLN","SLN","LAA","LAA","PIT","","","","",""
"791","freimna01","OAK","OAK","","","","","","","","",""
"792","friasca01","LAN","LAN","LAN","","","","","","","",""
"793","friedch01","COL","COL","COL","SDN","","","","","","",""
"794","frierer01","SDN","SDN","LAA","LAA","LAA","PIT","TBA","","","",""
"795","fryerer01","PIT","PIT","MIN","MIN","MIN","SLN","PIT","","","",""
"796","fuentbr01","OAK","OAK","SLN","","","","","","","",""
"797","fuentre01","SDN","KCA","","","","","","","","",""
"798","fujikky01","CHN","CHN","TEX","","","","","","","",""
"799","fukudko01","CHN","CLE","CHA","","","","","","","",""
"800","fulchje01","HOU","SDN","","","","","","","","",""
"801","fuldsa01","TBA","TBA","TBA","OAK","MIN","OAK","OAK","","","",""
"802","fulmeca01","CHA","","","","","","","","","",""
"803","fulmemi01","DET","","","","","","","","","",""
"804","furbuch01","DET","SEA","SEA","SEA","SEA","SEA","","","","",""
"805","furcara01","LAN","SLN","SLN","MIA","","","","","","",""
"806","galarar01","ARI","HOU","","","","","","","","",""
"807","galero01","SDN","","","","","","","","","",""
"808","gallayo01","MIL","MIL","MIL","MIL","TEX","BAL","","","","",""
"809","gallojo01","TEX","TEX","","","","","","","","",""
"810","galvifr01","PHI","PHI","PHI","PHI","PHI","","","","","",""
"811","gamboed01","TBA","","","","","","","","","",""
"812","gamelbe01","NYA","SEA","","","","","","","","",""
"813","gamelma01","MIL","MIL","","","","","","","","",""
"814","gantjo01","ATL","","","","","","","","","",""
"815","garcefr01","SDN","SDN","","","","","","","","",""
"816","garciad01","ATL","ATL","","","","","","","","",""
"817","garciav01","DET","DET","CHA","CHA","CHA","CHA","","","","",""
"818","garcich02","WAS","","","","","","","","","",""
"819","garcifr02","NYA","NYA","BAL","ATL","","","","","","",""
"820","garcigr01","SLN","SLN","SLN","","","","","","","",""
"821","garcija01","SFN","SFN","SFN","SFN","SFN","SFN","","","","",""
"822","garcija02","SLN","SLN","SLN","SLN","SLN","SLN","","","","",""
"823","garcija03","BAL","","","","","","","","","",""
"824","garcile02","TEX","CHA","CHA","CHA","CHA","","","","","",""
"825","garcilu03","PHI","PHI","PHI","PHI","","","","","","",""
"826","garcion01","LAN","","","","","","","","","",""
"827","garciyi01","LAN","LAN","LAN","","","","","","","",""
"828","gardnbr01","NYA","NYA","NYA","NYA","NYA","NYA","","","","",""
"829","garlajo01","LAN","COL","","","","","","","","",""
"830","garneco01","COL","","","","","","","","","",""
"831","garnedu01","COL","COL","","","","","","","","",""
"832","garnepe01","CLE","","","","","","","","","",""
"833","garrist01","NYA","","","","","","","","","",""
"834","gartory01","TBA","","","","","","","","","",""
"835","garzama01","CHN","CHN","CHN","TEX","MIL","MIL","MIL","","","",""
"836","gastjo01","SLN","","","","","","","","","",""
"837","gathrjo01","BOS","","","","","","","","","",""
"838","gattiev01","ATL","ATL","HOU","HOU","","","","","","",""
"839","gaubjo01","CHN","","","","","","","","","",""
"840","gaudich01","WAS","MIA","SFN","","","","","","","",""
"841","gausmke01","BAL","BAL","BAL","BAL","","","","","","",""
"842","gearrco01","ATL","ATL","ATL","SFN","SFN","","","","","",""
"843","geedi01","NYN","NYN","NYN","NYN","NYN","KCA","","","","",""
"844","geltzst01","LAA","TBA","TBA","TBA","","","","","","",""
"845","gennesc01","MIL","MIL","MIL","MIL","","","","","","",""
"846","gentrcr01","TEX","TEX","TEX","OAK","OAK","LAA","","","","",""
"847","germaes01","TEX","","","","","","","","","",""
"848","germaju01","CLE","BOS","CHN","TOR","TEX","","","","","",""
"849","germego01","NYN","NYN","CHN","COL","COL","","","","","",""
"850","getzch01","KCA","KCA","KCA","TOR","","","","","","",""
"851","giambja01","COL","COL","CLE","CLE","","","","","","",""
"852","giavojo01","KCA","KCA","KCA","KCA","LAA","LAA","","","","",""
"853","gibboja01","LAN","","","","","","","","","",""
"854","gibsoky01","MIN","MIN","MIN","MIN","","","","","","",""
"855","gileske01","PHI","PHI","HOU","","","","","","","",""
"856","gillaco01","SFN","SFN","CHA","CHA","CHA","LAA","SFN","","","",""
"857","gilleco01","ARI","SFN","CHN","SEA","TOR","MIA","MIA","","","",""
"858","gilmase01","NYN","NYN","","","","","","","","",""
"859","gimench01","SEA","TBA","TBA","TEX","CLE","TEX","CLE","","","",""
"860","gimenhe01","LAN","CHA","CHA","","","","","","","",""
"861","gindlca01","MIL","MIL","","","","","","","","",""
"862","giolilu01","WAS","","","","","","","","","",""
"863","girodch01","TOR","","","","","","","","","",""
"864","givenmy01","BAL","BAL","","","","","","","","",""
"865","glasnty01","PIT","","","","","","","","","",""
"866","glennbr01","TOR","","","","","","","","","",""
"867","gloadro01","PHI","","","","","","","","","",""
"868","gloveko01","WAS","","","","","","","","","",""
"869","godfrgr01","OAK","OAK","","","","","","","","",""
"870","godleza01","ARI","ARI","","","","","","","","",""
"871","goebbja01","SDN","","","","","","","","","",""
"872","goedder01","NYN","NYN","NYN","","","","","","","",""
"873","goeddty01","PHI","","","","","","","","","",""
"874","goforda01","MIL","MIL","","","","","","","","",""
"875","goinsry01","TOR","TOR","TOR","TOR","","","","","","",""
"876","goldspa01","ARI","ARI","ARI","ARI","ARI","ARI","","","","",""
"877","golsogr01","NYA","","","","","","","","","",""
"878","gomesbr01","TBA","TBA","TBA","TBA","TBA","","","","","",""
"879","gomesjo01","CIN","WAS","OAK","BOS","BOS","OAK","ATL","KCA","","",""
"880","gomesya01","TOR","CLE","CLE","CLE","CLE","","","","","",""
"881","gomezca01","MIL","MIL","MIL","MIL","MIL","HOU","HOU","TEX","","",""
"882","gomezhe01","COL","MIL","MIL","","","","","","","",""
"883","gomezje01","CLE","CLE","PIT","PIT","PHI","PHI","","","","",""
"884","gomezma01","BOS","","","","","","","","","",""
"885","gonzaad01","BOS","BOS","LAN","LAN","LAN","LAN","LAN","","","",""
"886","gonzaal02","ATL","MIL","MIL","DET","","","","","","",""
"887","gonzaal03","SDN","TEX","CHN","NYA","","","","","","",""
"888","gonzaca01","COL","COL","COL","COL","COL","COL","","","","",""
"889","gonzach01","TEX","TEX","","","","","","","","",""
"890","gonzaed01","COL","HOU","TOR","HOU","","","","","","",""
"891","gonzaen01","DET","","","","","","","","","",""
"892","gonzaer01","CLE","","","","","","","","","",""
"893","gonzagi01","OAK","WAS","WAS","WAS","WAS","WAS","","","","",""
"894","gonzama01","HOU","HOU","HOU","HOU","HOU","","","","","",""
"895","gonzama02","SLN","SLN","","","","","","","","",""
"896","gonzami02","BAL","TEX","WAS","MIL","","","","","","",""
"897","gonzami03","BAL","BAL","BAL","BAL","CHA","","","","","",""
"898","gonzami04","CHA","","","","","","","","","",""
"899","gonzami05","PHI","","","","","","","","","",""
"900","gonzase01","PHI","PHI","","","","","","","","",""
"901","goodwbr01","WAS","","","","","","","","","",""
"902","goodyni01","NYA","NYA","","","","","","","","",""
"903","gordoal01","KCA","KCA","KCA","KCA","KCA","KCA","","","","",""
"904","gordobr01","NYA","","","","","","","","","",""
"905","gordode01","LAN","LAN","LAN","LAN","MIA","MIA","","","","",""
"906","gorete01","KCA","KCA","KCA","","","","","","","",""
"907","gorzeto01","WAS","WAS","MIL","MIL","DET","CLE","","","","",""
"908","gosean01","TOR","TOR","TOR","DET","DET","","","","","",""
"909","gosewtu01","ARI","ARI","ARI","ARI","","","","","","",""
"910","gosseph01","ATL","ATL","ATL","ARI","ARI","","","","","",""
"911","gotttr01","LAA","WAS","","","","","","","","",""
"912","gourryu01","HOU","","","","","","","","","",""
"913","grabojo02","CHN","","","","","","","","","",""
"914","gracema02","WAS","WAS","","","","","","","","",""
"915","grahajr01","MIN","MIN","","","","","","","","",""
"916","grahaty01","ARI","","","","","","","","","",""
"917","grandcu01","NYA","NYA","NYA","NYN","NYN","NYN","","","","",""
"918","grandya01","SDN","SDN","SDN","LAN","LAN","","","","","",""
